2100,OXFORD FALLS ,$88.00,Chullora
2100,WARRINGAH MALL,$88.00,Chullora
2101,ELANORA HTS,$99.00,Chullora
2101,INGLESIDE (SYDNEY),$99.00,Chullora
2101,NARRABEEN,$131.00,Chullora
2101,NARRABEEN NORTH,$131.00,Chullora
2102,WARRIEWOOD,$131.00,Chullora
2102,WARRIEWOOD SHOPPING SQUARE,$131.00,Chullora
2103,MONA VALE,$131.00,Chullora
2104,BAYVIEW,$131.00,Chullora
2104,LOQUAT VALLEY ,$131.00,Chullora
2105,CHURCH POINT,$99.00,Chullora
2105,ELVINA BAY,$99.00,Chullora
2105,LOVETT BAY,$99.00,Chullora
2105,MCCARRS CREEK,$88.00,Guildford 
2105,MORNING BAY,$88.00,Guildford 
2106,BUNGAN BEACH ,$154.00,Chullora
2106,NEWPORT ,$154.00,Chullora
2106,NEWPORT BEACH,$154.00,Chullora
2107,AVALON,$137.50,Chullora
2107,BILGOLA,$137.50,Chullora
2107,BILGOLA BEACH,$137.50,Chullora
2107,BILGOLA PLATEAU,$137.50,Chullora
2107,CLAREVILLE,$131.00,Chullora
2107,TAYLORS POINT ,$131.00,Chullora
2107,WHALE BEACH,$131.00,Chullora
2108,COASTERS RETREAT,$131.00,Chullora
2108,CURRAWONG BEACH,$131.00,Chullora
2108,GREAT MACKEREL BEACH,$131.00,Chullora
2108,PALM BEACH,$131.00,Chullora
2109,MACQUARIE UNIVERSITY ,$50.00,Chullora
2110,HUNTERS HILL,$55.00,Chullora
2110,WOOLWICH,$55.00,Chullora
2111,BORONIA PARK ,$49.50,Chullora
2111,GLADESVILLE,$49.50,Chullora
2111,HENLEY ,$49.50,Chullora
2111,HUNTLEYS COVE,$49.50,Chullora
2111,HUNTLEYS POINT,$49.50,Chullora
2111,MONASH PARK,$49.50,Chullora
2111,TENNYSON POINT,$49.50,Chullora
2112,DENISTONE EAST,$49.50,Chullora
2112,PUTNEY,$49.50,Chullora
2112,RYDE,$49.50,Chullora
2113,EAST RYDE,$49.50,Chullora
2113,MACQUARIE CENTRE,$49.50,Chullora
2113,MACQUARIE PARK,$49.50,Chullora
2113,NORTH RYDE,$49.50,Chullora
2114,DENISTONE,$49.50,Chullora
2114,DENISTONE WEST,$49.50,Chullora
2114,MEADOWBANK,$49.50,Chullora
2114,MELROSE PARK ,$49.50,Chullora
2114,WEST RYDE,$49.50,Chullora
2115,ERMINGTON,$55.00,Chullora
2116,RYDALMERE,$55.00,Chullora
2117,DUNDAS ,$55.00,Chullora
2117,DUNDAS VALLEY,$55.00,Chullora
2117,OATLANDS,$55.00,Chullora
2117,TELOPEA,$55.00,Chullora
2118,CARLINGFORD,$55.00,Guildford 
2118,CARLINGFORD COURT,$55.00,Guildford 
2118,CARLINGFORD NORTH,$55.00,Guildford 
2118,KINGSDENE,$55.00,Chullora
2118,MOBBS HILL,$55.00,Chullora
2118,ROSELEA,$66.00,Chullora
2119,BEECROFT,$66.00,Chullora
2119,CHELTENHAM ,$66.00,Chullora
2120,PENNANT HILLS,$66.00,Chullora
2120,THORNLEIGH,$66.00,Chullora
2120,WESTLEIGH,$66.00,Chullora
2121,EPPING,$44.00,Chullora
2121,NORTH EPPING,$44.00,Chullora
2122,BRUSH FARM,$55.00,Chullora
2122,EASTWOOD,$55.00,Chullora
2122,MARSFIELD,$55.00,Chullora
2123,PARRAMATTA,$44.00,Guildford 
2124,PARRAMATTA,$44.00,Guildford 
2125,THOMPSONS CORNER,$55.00,Guildford 
2125,WEST PENNANT HILLS,$55.00,Guildford 
2126,CHERRYBROOK,$55.00,Guildford
2127,NEWINGTON,$44.00,Chullora
2127,SYDNEY OLYMPIC PARK,$44.00,Chullora
2127,WENTWORTH POINT,$44.00,Chullora
2128,SILVERWATER,$38.50,Chullora
2129,SYDNEY MARKETS,$44.00,Chullora
2130,SUMMER HILL,$44.00,Chullora
2131,ASHFIELD,$44.00,Chullora
2132,CROYDON,$44.00,Chullora
2133,CROYDON PARK,$44.00,Chullora
2133,ENFIELD SOUTH,$44.00,Chullora
2134,BURWOOD,$44.00,Chullora
2134,BURWOOD NORTH,$44.00,Chullora
2135,STRATHFIELD,$38.50,Chullora
2136,BURWOOD HEIGHTS,$44.00,Chullora
2136,ENFIELD ,$44.00,Chullora
2136,STRATHFIELD SOUTH,$44.00,Chullora
2137,BREAKFAST POINT,$55.00,Chullora
2137,CABARITA (SYDNEY),$55.00,Chullora
2137,CABARITA JUNCTION,$55.00,Chullora
2137,CONCORD,$55.00,Chullora
2137,MORTLAKE,$55.00,Chullora
2137,NORTH STRATHFIELD,$55.00,Chullora
2138,CONCORD WEST,$44.00,Chullora
2138,LIBERTY GROVE,$44.00,Chullora
2138,RHODES,$44.00,Chullora
2140,FLEMINGTON,$44.00,Chullora
2140,HOMEBUSH,$44.00,Chullora
2140,HOMEBUSH SOUTH,$44.00,Chullora
2140,HOMEBUSH WEST,$44.00,Chullora
2141,BERALA,$44.00,Chullora
2141,LIDCOMBE,$44.00,Chullora
2141,LIDCOMBE NORTH,$44.00,Chullora
2141,ROOKWOOD,$38.50,Chullora
2142,BLAXCELL,$44.00,Guildford 
2142,CAMELLIA,$44.00,Guildford
2142,CLYDE ,$44.00,Guildford
2142,GRANVILLE,$44.00,Guildford 
2142,HOLROYD,$44.00,Guildford 
2142,ROSEHILL,$44.00,Guildford 
2142,SOUTH GRANVILLE,$44.00,Guildford 
2142,THE TRONGATE,$44.00,Guildford 
2143,BIRRONG,$44.00,Guildford 
2143,POTTS HILL,$44.00,Guildford 
2143,REGENTS PARK ,$44.00,Guildford 
2144,AUBURN,$44.00,Guildford
